OrderNum	EmpID 	Employee Name	Employee Job Title	Sales Region	OrderDate	OrderType	CustomerType	Customer ID	CustName	CustState	ProdCategory	ProdNumber	ProdName	Quantity	 Price 	Discount	 Order Total 
1105325	900019019	Tiffany Cooper	Senior Sales Associate	S Central East	1/14/2021	Retail	Individual	1594	Kellen Mochan	Texas	Fitness	FT422	Battle rope - 1.5 inch	1	$90.55 	0%	$90.55 
1105326	900012995	Brenda Johnson	Senior Sales Representative	Central East	1/15/2021	Wholesale	Business	3905	Jenkins Group	Kentucky	Fitness	FT350	Kettlebell - 30 lb	130	$79.99 	1%	"$10,398.69 "
1105327	900011079	Marla Phifer	Sales Representative	Southwest	1/15/2021	Wholesale	Business	1244	Von Group	California	Mineral water	MW122	Mineral Water - Lemon -  20oz - case	448	$14.99 	7%	"$6,715.45 "
1105328	900019334	Mitch White	Sales Associate I	Southeast	1/15/2021	Wholesale	Business	3672	Powlowski Group	Florida	Supplements	SP304	Flaxseed Oil 1000mg - 90 capsules	185	$12.49 	5%	"$2,310.60 "
1105329	900016439	Alyssa Jackson	Sales Associate IV	Northeast	1/15/2021	Retail	Individual	3683	Yuri O'Daly	New Jersey	Mineral water	MW202	Mineral Water - Natural -  32oz - case	3	$16.99 	0%	$50.97 
1105330	900016439	Alyssa Jackson	Sales Associate IV	Northeast	1/15/2021	Retail	Individual	3683	Yuri O'Daly	New Jersey	Mineral water	MW122	Mineral Water - Blueberry - 32oz - case	3	$20.99 	0%	$62.97 
1105331	900012203	Christen Barrett	Sales Associate I	S Central East	1/15/2021	Retail	Individual	2656	Melina Hawford	Texas	Mineral water	MW222	Mineral Water - Lemon - 32oz - case	4	$20.99 	0%	$83.96 
1105332	900010898	Dana Hart	Sales Associate II	Southwest	1/15/2021	Retail	Individual	2553	Chet Seage	California	Supplements	SP604	"Vitamin A 10,000 IU - 75 capsules"	1	$6.85 	0%	$6.85 
1105333	900013621	Hannah Rosenstock	Sales Associate	Southwest	1/15/2021	Retail	Individual	1196	Milty Taree	California	Supplements	SP123	Magnesium 250 mg - 100 tablets	2	$22.35 	0%	$44.70 
1105334	900016625	Marshal Alexander	Sales Representative	Southeast	1/15/2021	Retail	Individual	1829	Averyl Farrell	Florida	Supplements	SP203	Vitamin B-complex - 160 capsules	2	$19.52 	0%	$39.04 
1105335	900019273	Michelle Howard	Sales Representative	Central East	1/15/2021	Retail	Individual	3428	Ibby Romer	Delaware	Mineral water	MW252	Mineral Water - Raspberry - 32oz - case	4	$20.99 	0%	$83.96 
1105336	900012320	Mary Hamilton	Sales Associate	S Central West	1/16/2021	Retail	Individual	3056	Bobby Froom	Utah	Supplements	SP609	Vitamin D3 1000 IU - 160 capsules	2	$8.99 	0%	$17.98 
1105337	900010836	Constantine Acosta	Senior Sales Representative	Northwest	1/17/2021	Retail	Individual	3347	Garik Pinkerton	Oregon	Supplements	SP303	Multivitamin - 120 capsules	2	$21.60 	0%	$43.20 
1105338	900012320	Mary Hamilton	Sales Associate	S Central West	1/17/2021	Retail	Individual	1845	Ethelyn Paula	Utah	Supplements	SP305	Magnesium 250 mg - 160 tablets	1	$32.65 	0%	$32.65 
1105339	900012506	Lisa Sanchez	Sales Associate V	N Central East	1/17/2021	Retail	Individual	2720	Waylin Bernolet	Wisconsin	Supplements	SP609	Vitamin D3 1000 IU - 160 capsules	1	$8.99 	0%	$8.99 
1105340	900012746	Becky Allen	Senior Sales Representative	N Central East	1/18/2021	Wholesale	Business	2168	Walker Group	Illinois	Mineral water	MW272	Mineral Water - Cranberry - 32oz - case	45	$20.99 	10%	$944.45 
1105341	900012203	Christen Barrett	Sales Associate I	S Central East	1/18/2021	Retail	Individual	1423	Bryon Orbine	Missouri	Fitness	FT434	Insulated water bottle - 24oz - Grey	1	$19.99 	0%	$19.99 
1105342	900019273	Michelle Howard	Sales Representative	Central East	1/18/2021	Retail	Individual	3020	Hermine Fruin	North Carolina	Fitness	FT870	Resistance bands - set of 5	2	$55.00 	0%	$110.00 
1105343	900015961	Wynona Smith	Sales Associate III	Northeast	1/18/2021	Retail	Individual	3895	Berty Blodg	New Jersey	Fitness	FT280	Slam ball - 5 lb	2	$43.95 	0%	$87.90 
1105344	900010859	Nick Chen	Sales Representative	S Central East	1/18/2021	Wholesale	Business	1665	Grant Group	Missouri	Mineral water	MW102	Mineral Water - Natural - 20oz - case	152	$12.99 	10%	"$1,974.38 "
1105345	900019856	Henry Rodriguez	Sales Associate I	Southwest	1/19/2021	Wholesale	Business	3220	Yost LLC	California	Supplements	SP305	Magnesium 250 mg - 160 tablets	58	$32.65 	10%	"$1,893.60 "
1105346	900019019	Tiffany Cooper	Senior Sales Associate	S Central East	1/19/2021	Retail	Individual	1643	Pollyanna Stonehewer	Texas	Fitness	FT525	Yoga mat - 3mm	1	$21.99 	0%	$21.99 
1105347	900016439	Alyssa Jackson	Sales Associate IV	Northeast	1/19/2021	Retail	Individual	1222	Vitoria Kirkhouse	Massachusetts	Mineral water	MW162	Mineral Water - Strawberry -  20oz - case	1	$14.99 	0%	$14.99 
1105348	900017067	Christy Beedom	Senior Sales Representative	Southwest	1/19/2021	Retail	Individual	3002	Phillie Waylett	California	Mineral water	MW172	Mineral Water - Cranberry -  20oz - case	5	$14.99 	0%	$74.95 
1105349	900010428	Cory Hall	Sales Representative	N Central East	1/19/2021	Retail	Individual	3083	Alvan Hawkslee	Ohio	Supplements	SP303	Multivitamin - 120 capsules	3	$21.60 	0%	$64.80 
1105350	900010428	Cory Hall	Sales Representative	N Central East	1/19/2021	Retail	Individual	4112	Ethelred Cleworth	Ohio	Supplements	SP603	Calcium 400 IU - 200 tablets	1	$16.99 	0%	$16.99 
1105351	900016111	Edward Loveless	Sales Associate I	N Central West	1/19/2021	Retail	Individual	1557	Shelby O' Concannon	Nebraska	Fitness	FT825	Yoga block - 3 inch	1	$7.00 	0%	$7.00 
1105352	900019856	Henry Rodriguez	Sales Associate I	Southwest	1/19/2021	Retail	Individual	1645	Bonni Hustings	California	Mineral water	MW172	Mineral Water - Cranberry -  20oz - case	2	$14.99 	0%	$29.98 
1105353	900013410	Kristen Phillips	Sales Associate III	Southeast	1/19/2021	Retail	Individual	3274	Cyndia Gunny	Florida	Supplements	SP203	Vitamin B-complex - 160 capsules	1	$19.52 	0%	$19.52 
1105354	900012506	Lisa Sanchez	Sales Associate V	N Central East	1/19/2021	Retail	Individual	2376	Gray Coltan	Indiana	Supplements	SP126	Vitamin C-1000 mg - 140 tablets	2	$14.60 	0%	$29.20 
1105355	900010859	Nick Chen	Sales Representative	S Central East	1/19/2021	Retail	Individual	1476	Marquita Igglesden	Texas	Fitness	FT174	Insulated water bottle - 40oz - Blue	1	$28.79 	0%	$28.79 
1105356	900015105	Sharla Campbell	Sales Representative	Northeast	1/19/2021	Retail	Individual	2191	Sal Locock	Connecticut	Mineral water	MW232	Mineral Water - Orange - 32oz - case	1	$20.99 	0%	$20.99 
1105357	900019019	Tiffany Cooper	Senior Sales Associate	S Central East	1/20/2021	Retail	Individual	4003	Calla Bonhan	Missouri	Mineral water	MW102	Mineral Water - Natural - 20oz - case	2	$12.99 	0%	$25.98 
1105358	900012203	Christen Barrett	Sales Associate I	S Central East	1/20/2021	Retail	Individual	2143	Lorne McGarvey	Texas	Mineral water	MW202	Mineral Water - Natural -  32oz - case	2	$16.99 	0%	$33.98 
1105359	900017067	Christy Beedom	Senior Sales Representative	Southwest	1/20/2021	Retail	Individual	3369	Brock Ottiwill	California	Mineral water	MW242	Mineral Water - Peach -32oz - case	2	$20.99 	0%	$41.98 
1105360	900013621	Hannah Rosenstock	Sales Associate	Southwest	1/20/2021	Retail	Individual	1876	Murray Keys	California	Mineral water	MW262	Mineral Water - Strawberry - 32oz - case	2	$20.99 	0%	$41.98 
1105361	900013649	John Ashwin	Senior Sales Representative	Central East	1/20/2021	Retail	Individual	2702	Ricky Hutchin	District of Columbia	Supplements	SP604	"Vitamin A 10,000 IU - 75 capsules"	1	$6.85 	0%	$6.85 
1105362	900015499	Lauren Skip	Senior Sales Associate	N Central East	1/20/2021	Retail	Individual	4056	Heddi Wissby	Illinois	Supplements	SP306	Vitamin C-1000 mg - 80 tablets	1	$9.49 	0%	$9.49 
1105363	900012506	Lisa Sanchez	Sales Associate V	N Central East	1/20/2021	Retail	Individual	3643	Arron Cutcliffe	Michigan	Supplements	SP601	Multivitamin - 90 capsules	1	$18.44 	0%	$18.44 
1105364	900011079	Marla Phifer	Sales Representative	Southwest	1/20/2021	Retail	Individual	1889	Hanny Goslin	California	Supplements	SP125	Vitamin B-complex - 100 capsules	1	$13.45 	0%	$13.45 
1105365	900010859	Nick Chen	Sales Representative	S Central East	1/20/2021	Retail	Individual	2609	Winni Denmead	Louisiana	Supplements	SP120	Multivitamin - 180 capsules	1	$27.50 	0%	$27.50 
1105366	900012746	Becky Allen	Senior Sales Representative	N Central East	1/21/2021	Wholesale	Business	1914	Abernathy Group	Illinois	Mineral water	MW252	Mineral Water - Raspberry - 32oz - case	96	$20.99 	4%	"$2,015.00 "
1105367	900016439	Alyssa Jackson	Sales Associate IV	Northeast	1/21/2021	Retail	Individual	4055	Eddy Carmen	Pennsylvania	Supplements	SP120	Multivitamin - 180 capsules	2	$27.50 	0%	$55.00 
1105368	900012203	Christen Barrett	Sales Associate I	S Central East	1/21/2021	Retail	Individual	2880	Sim Bowler	Texas	Supplements	SP609	Vitamin D3 1000 IU - 160 capsules	2	$8.99 	0%	$17.98 
1105369	900012320	Mary Hamilton	Sales Associate	S Central West	1/21/2021	Retail	Individual	3724	Merrill Greenroyd	Arizona	Supplements	SP305	Magnesium 250 mg - 160 tablets	2	$32.65 	0%	$65.30 
1105370	900015696	Greg Wood	Sales Associate I	S Central West	1/21/2021	Retail	Individual	4061	Willyt MacNeill	Colorado	Supplements	SP602	Iron 65 mg - 150 capsules	2	$6.95 	0%	$13.90 
1105371	900012506	Lisa Sanchez	Sales Associate V	N Central East	1/21/2021	Retail	Individual	4120	Thebault Bust	Michigan	Supplements	SP603	Calcium 400 IU - 200 tablets	2	$16.99 	0%	$33.98 
1105372	900019907	Lorrie Ellison	Sales Associate I	Southwest	1/21/2021	Retail	Individual	1201	Margaretta Gales	California	Fitness	FT172	Insulated water bottle - 24oz - Pink	1	$19.99 	0%	$19.99 
1105373	900010453	Sean Fetterman	Senior Sales Representative	Central East	1/21/2021	Retail	Individual	1943	Dee dee Garbott	North Carolina	Fitness	FT139	Insulated water bottle - 24oz -Blue	1	$19.99 	0%	$19.99 
1105374	900016111	Edward Loveless	Sales Associate I	N Central West	1/21/2021	Wholesale	Business	2000	Bergstrom Group	Nebraska	Fitness	FT350	Kettlebell - 30 lb	72	$79.99 	2%	"$5,759.26 "
1105375	900012320	Mary Hamilton	Sales Associate	S Central West	1/22/2021	Retail	Individual	1301	Spence Yakobovitz	Arizona	Fitness	FT300	Kettlebell - 10 lb	2	$39.99 	0%	$79.98 
1105376	900013649	John Ashwin	Senior Sales Representative	Central East	1/22/2021	Retail	Individual	2934	Harlen Phelan	North Carolina	Fitness	FT727	Resistance bands - 10 lb	2	$10.99 	0%	$21.98 
1105377	900015499	Lauren Skip	Senior Sales Associate	N Central East	1/22/2021	Retail	Individual	1686	Ely Hightown	Illinois	Fitness	FT544	Resistance bands - 20 lb	2	$11.99 	0%	$23.98 
1105378	900016320	Paul Turner	Sales Associate II	S Central East	1/22/2021	Retail	Individual	1200	Farrand Vasler	Mississippi	Mineral water	MW172	Mineral Water - Cranberry -  20oz - case	4	$14.99 	0%	$59.96 
1105379	900014621	Shantel Francis	Sales Associate II	Northeast	1/22/2021	Retail	Individual	3382	Rahel Georgelin	New York	Mineral water	MW272	Mineral Water - Cranberry - 32oz - case	3	$20.99 	0%	$62.97 
1105380	900016320	Paul Turner	Sales Associate II	S Central East	1/23/2021	Retail	Business	2374	Rodriguez LLC	Louisiana	Mineral water	MW232	Mineral Water - Orange - 32oz - case	160	$20.99 	0%	"$3,358.40 "
1105381	900014055	Daniel Phillips	Sales Associate II	Central East	1/23/2021	Retail	Individual	2365	Diana Sollett	Virginia	Supplements	SP202	Iron 65 mg - 80 capsules	2	$4.75 	0%	$9.50 
1105382	900018712	Dru Clingman	Sales Associate II	S Central East	1/23/2021	Retail	Individual	3923	Toiboid Cowper	Texas	Supplements	SP120	Multivitamin - 180 capsules	2	$27.50 	0%	$55.00 
1105383	900018712	Dru Clingman	Sales Associate II	S Central East	1/23/2021	Retail	Individual	2592	Ronny Joannet	Texas	Supplements	SP603	Calcium 400 IU - 200 tablets	1	$16.99 	0%	$16.99 
1105384	900018712	Dru Clingman	Sales Associate II	S Central East	1/23/2021	Retail	Individual	3054	Filmore Reay	Oklahoma	Supplements	SP609	Vitamin D3 1000 IU - 160 capsules	1	$8.99 	0%	$8.99 
1105385	900018712	Dru Clingman	Sales Associate II	S Central East	1/23/2021	Retail	Individual	3622	Andreana Filipiak	Texas	Fitness	FT577	Slam ball - 10 lb	2	$46.95 	0%	$93.90 
1105386	900012281	Logan Augur	Sales Associate I	S Central West	1/23/2021	Retail	Individual	4080	Tracie Pegden	Colorado	Fitness	FT358	Slam ball - 20 lb	1	$52.95 	0%	$52.95 
1105387	900016320	Paul Turner	Sales Associate II	S Central East	1/23/2021	Retail	Individual	1561	Jodi Dallison	Louisiana	Mineral water	MW102	Mineral Water - Natural - 20oz - case	4	$12.99 	0%	$51.96 
1105388	900015003	Cynthia Cash	Sales Associate III	Southeast	1/24/2021	Wholesale	Business	1503	Yundt Inc	Florida	Mineral water	MW112	Mineral Water - Blueberry -  20oz - case	93	$14.99 	15%	"$1,393.92 "
1105389	900010836	Constantine Acosta	Senior Sales Representative	Northwest	1/24/2021	Retail	Individual	3009	Ailsun Gever	Alaska	Supplements	SP126	Vitamin C-1000 mg - 140 tablets	1	$14.60 	0%	$14.60 
1105390	900015499	Lauren Skip	Senior Sales Associate	N Central East	1/24/2021	Retail	Individual	2540	Florie Boylin	Illinois	Supplements	SP603	Calcium 400 IU - 200 tablets	1	$16.99 	0%	$16.99 
1105391	900012506	Lisa Sanchez	Sales Associate V	N Central East	1/24/2021	Retail	Individual	3720	Theodore Housecroft	Ohio	Fitness	FT870	Resistance bands - set of 5	1	$55.00 	0%	$55.00 
1105392	900019334	Mitch White	Sales Associate I	Southeast	1/24/2021	Retail	Individual	1972	Esmeralda McRory	Alabama	Mineral water	MW112	Mineral Water - Blueberry -  20oz - case	4	$14.99 	0%	$59.96 
1105393	900011701	Susan Dixon	Sales Representative	Southeast	1/25/2021	Retail	Individual	1327	Morgen Meneer	Florida	Supplements	SP120	Multivitamin - 180 capsules	2	$27.50 	0%	$55.00 
1105394	900010859	Nick Chen	Sales Representative	S Central East	1/25/2021	Retail	Individual	3252	Arleta Bernadot	Texas	Supplements	SP203	Vitamin B-complex - 160 capsules	1	$19.52 	0%	$19.52 
1105395	900016625	Marshal Alexander	Sales Representative	Southeast	1/25/2021	Retail	Individual	2687	Abbott May	Florida	Fitness	FT577	Slam ball - 10 lb	1	$46.95 	0%	$46.95 
1105396	900016320	Paul Turner	Sales Associate II	S Central East	1/25/2021	Retail	Individual	3022	Gale Gallen	Texas	Mineral water	MW112	Mineral Water - Blueberry -  20oz - case	2	$14.99 	0%	$29.98 
1105397	900016320	Paul Turner	Sales Associate II	S Central East	1/25/2021	Retail	Individual	3934	Alicea Loos	Texas	Mineral water	MW112	Mineral Water - Blueberry -  20oz - case	4	$14.99 	0%	$59.96 
1105398	900018684	Vincent Wright	Sales Associate IV	N Central East	1/25/2021	Retail	Individual	3540	Barty Dennerly	Minnesota	Supplements	SP120	Multivitamin - 180 capsules	1	$27.50 	0%	$27.50 
1105399	900017067	Christy Beedom	Senior Sales Representative	Southwest	1/26/2021	Wholesale	Business	2389	Jakubowski Inc	Nevada	Mineral water	MW162	Mineral Water - Strawberry -  20oz - case	100	$14.99 	7%	"$1,498.93 "
1105400	900019019	Tiffany Cooper	Senior Sales Associate	S Central East	1/26/2021	Retail	Individual	2539	Gipsy MacLeod	Texas	Supplements	SP305	Magnesium 250 mg - 160 tablets	2	$32.65 	0%	$65.30 
1105401	900013621	Hannah Rosenstock	Sales Associate	Southwest	1/26/2021	Retail	Individual	1935	Perrine Lampke	Nevada	Supplements	SP204	Vitamin D3 1000 IU - 100 capsules	2	$6.99 	0%	$13.98 
1105402	900015499	Lauren Skip	Senior Sales Associate	N Central East	1/26/2021	Retail	Individual	1188	Eveleen Ceney	Minnesota	Supplements	SP202	Iron 65 mg - 80 capsules	1	$4.75 	0%	$4.75 
1105403	900010859	Nick Chen	Sales Representative	S Central East	1/26/2021	Retail	Individual	1228	Bunni Lapthorn	Oklahoma	Fitness	FT174	Insulated water bottle - 40oz - Blue	1	$28.79 	0%	$28.79 
1105404	900010428	Cory Hall	Sales Representative	N Central East	1/26/2021	Wholesale	Business	3327	Kassulke Inc	Kansas	Mineral water	MW222	Mineral Water - Lemon - 32oz - case	94	$20.99 	5%	"$1,973.01 "
1105405	900016439	Alyssa Jackson	Sales Associate IV	Northeast	1/27/2021	Retail	Individual	1545	Aguste Olanda	Pennsylvania	Fitness	FT577	Slam ball - 10 lb	2	$46.95 	0%	$93.90 
1105406	900012746	Becky Allen	Senior Sales Representative	N Central East	1/27/2021	Retail	Individual	3246	Udell Filochov	Ohio	Mineral water	MW102	Mineral Water - Natural - 20oz - case	2	$12.99 	0%	$25.98 
1105407	900016111	Edward Loveless	Sales Associate I	N Central West	1/27/2021	Retail	Individual	3656	Nona Clandillon	Nebraska	Mineral water	MW122	Mineral Water - Blueberry - 32oz - case	2	$20.99 	0%	$41.98 
1105408	900011701	Susan Dixon	Sales Representative	Southeast	1/27/2021	Retail	Individual	3861	Silvano Twinterman	Georgia	Supplements	SP601	Multivitamin - 90 capsules	1	$18.44 	0%	$18.44 
1105409	900012506	Lisa Sanchez	Sales Associate V	N Central East	1/27/2021	Retail	Individual	1838	Mart Bettis	Kansas	Supplements	SP304	Flaxseed Oil 1000mg - 90 capsules	1	$12.49 	0%	$12.49 
1105410	900018684	Vincent Wright	Sales Associate IV	N Central East	1/27/2021	Retail	Individual	2674	Kitty Brewitt	Michigan	Supplements	SP123	Magnesium 250 mg - 100 tablets	2	$22.35 	0%	$44.70 
1105411	900018213	Tony Hendricks	Senior Sales Representative	Central East	1/28/2021	Retail	Individual	2248	Tania Bover	North Carolina	Supplements	SP204	Vitamin D3 1000 IU - 100 capsules	2	$6.99 	0%	$13.98 
1105412	900016439	Alyssa Jackson	Sales Associate IV	Northeast	1/28/2021	Retail	Individual	3564	Johannes Smalls	New Jersey	Fitness	FT139	Insulated water bottle - 24oz -Blue	1	$19.99 	0%	$19.99 
1105413	900010428	Cory Hall	Sales Representative	N Central East	1/28/2021	Retail	Individual	2628	Ethelin Chapell	Minnesota	Fitness	FT981	Kettlebell - 20 lb	1	$59.99 	0%	$59.99 
1105414	900015003	Cynthia Cash	Sales Associate III	Southeast	1/28/2021	Retail	Individual	3405	Ivette MacGillreich	Florida	Mineral water	MW162	Mineral Water - Strawberry -  20oz - case	4	$14.99 	0%	$59.96 
1105415	900011701	Susan Dixon	Sales Representative	Southeast	1/28/2021	Retail	Individual	3690	Carney Shenton	Georgia	Supplements	SP609	Vitamin D3 1000 IU - 160 capsules	1	$8.99 	0%	$8.99 
1105416	900010859	Nick Chen	Sales Representative	S Central East	1/28/2021	Retail	Individual	2145	Stanleigh Geater	Missouri	Supplements	SP601	Multivitamin - 90 capsules	1	$18.44 	0%	$18.44 
1105417	900016320	Paul Turner	Sales Associate II	S Central East	1/28/2021	Retail	Individual	4033	Bryn Shillington	Texas	Fitness	FT358	Slam ball - 20 lb	1	$52.95 	0%	$52.95 
1105418	900014621	Shantel Francis	Sales Associate II	Northeast	1/28/2021	Retail	Individual	1186	Candra Burgyn	New York	Mineral water	MW102	Mineral Water - Natural - 20oz - case	2	$12.99 	0%	$25.98 
1105419	900013621	Hannah Rosenstock	Sales Associate	Southwest	1/29/2021	Wholesale	Business	1656	Lowe LLC	California	Mineral water	MW122	Mineral Water - Blueberry - 32oz - case	52	$20.99 	4%	"$1,091.44 "
1105420	900016439	Alyssa Jackson	Sales Associate IV	Northeast	1/29/2021	Retail	Individual	1526	Willetta Ellingham	New York	Supplements	SP607	Vitamin B-complex - 200 capsules	1	$24.10 	0%	$24.10 
1105421	900012746	Becky Allen	Senior Sales Representative	N Central East	1/29/2021	Retail	Individual	4050	Kelley De Matteis	Ohio	Supplements	SP202	Iron 65 mg - 80 capsules	2	$4.75 	0%	$9.50 
1105422	900012995	Brenda Johnson	Senior Sales Representative	Central East	1/29/2021	Retail	Individual	1211	Stacy Mahomet	Kentucky	Fitness	FT139	Insulated water bottle - 24oz -Blue	1	$19.99 	0%	$19.99 
1105423	900012283	Nicole Hansen	Sales Associate	N Central East	1/29/2021	Retail	Individual	3030	Cherry Lockey	Indiana	Mineral water	MW152	Mineral Water - Raspberry -  20oz - case	4	$14.99 	0%	$59.96 
1105424	900012506	Lisa Sanchez	Sales Associate V	N Central East	1/29/2021	Retail	Individual	3386	Melosa Heasley	Minnesota	Supplements	SP602	Iron 65 mg - 150 capsules	2	$6.95 	0%	$13.90 
1105425	900019907	Lorrie Ellison	Sales Associate I	Southwest	1/29/2021	Retail	Individual	2218	Hesther Blaxland	California	Supplements	SP603	Calcium 400 IU - 200 tablets	1	$16.99 	0%	$16.99 
1105426	900010898	Dana Hart	Sales Associate II	Southwest	1/29/2021	Retail	Individual	2021	Ronalda Wisniowski	California	Mineral water	MW202	Mineral Water - Natural -  32oz - case	2	$16.99 	0%	$33.98 
